student_key,total_clicks_early,mean_clicks_per_day_early,max_clicks_in_a_day_early,active_days_early,activity_span_early,consistency_early,target
590812_BBB_2013J,232.0,2.8641975308641974,15.0,14.0,34.0,0.4117647058823529,0
590867_BBB_2013J,104.0,2.5365853658536586,17.0,7.0,29.0,0.2413793103448276,0
590923_BBB_2013J,10.0,1.4285714285714286,4.0,2.0,5.0,0.4,0
590931_BBB_2013J,113.0,2.0925925925925926,7.0,17.0,36.0,0.4722222222222222,1
590994_BBB_2013J,100.0,2.380952380952381,10.0,9.0,21.0,0.42857142857142855,1
591030_BBB_2013J,21.0,1.5,4.0,4.0,31.0,0.12903225806451613,1
591034_BBB_2013J,67.0,2.7916666666666665,12.0,7.0,31.0,0.22580645161290322,0
591223_BBB_2013J,1708.0,6.569230769230769,47.0,29.0,37.0,0.7837837837837838,1
591257_BBB_2013J,747.0,4.5,44.0,18.0,33.0,0.5454545454545454,0
591273_BBB_2013J,178.0,3.0689655172413794,12.0,8.0,27.0,0.2962962962962963,1
591299_BBB_2013J,170.0,2.4285714285714284,20.0,14.0,31.0,0.45161290322580644,1
591410_BBB_2013J,78.0,2.1666666666666665,10.0,6.0,18.0,0.3333333333333333,0
591414_BBB_2013J,289.0,2.5575221238938055,19.0,18.0,35.0,0.5142857142857142,1
591420_BBB_2013J,60.0,2.727272727272727,9.0,5.0,17.0,0.29411764705882354,1
591440_BBB_2013J,38.0,2.533333333333333,10.0,3.0,14.0,0.21428571428571427,0
591461_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
591501_BBB_2013J,140.0,2.3333333333333335,11.0,12.0,29.0,0.41379310344827586,1
591518_BBB_2013J,179.0,2.6323529411764706,14.0,8.0,35.0,0.22857142857142856,1
591558_BBB_2013J,189.0,3.0,35.0,18.0,35.0,0.5142857142857142,1
591574_BBB_2013J,179.0,2.2658227848101267,11.0,15.0,32.0,0.46875,1
591589_BBB_2013J,144.0,2.3225806451612905,12.0,7.0,20.0,0.35,1
591591_BBB_2013J,20.0,1.4285714285714286,3.0,9.0,24.0,0.375,0
591608_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
591721_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
591785_BBB_2013J,143.0,2.2698412698412698,10.0,12.0,25.0,0.48,0
591787_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,1
591820_BBB_2013J,180.0,2.535211267605634,14.0,14.0,32.0,0.4375,1
591895_BBB_2013J,1.0,1.0,1.0,1.0,0.0,0.0,0
591912_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
591937_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
591978_BBB_2013J,200.0,2.73972602739726,11.0,12.0,24.0,0.5,0
591986_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
592081_BBB_2013J,205.0,2.5625,18.0,15.0,34.0,0.4411764705882353,0
592147_BBB_2013J,177.0,2.0344827586206895,11.0,15.0,35.0,0.42857142857142855,1
592205_BBB_2013J,43.0,1.9545454545454546,6.0,4.0,15.0,0.26666666666666666,1
592256_BBB_2013J,148.0,1.8734177215189873,10.0,13.0,32.0,0.40625,0
592290_BBB_2013J,71.0,1.868421052631579,7.0,8.0,31.0,0.25806451612903225,1
592317_BBB_2013J,228.0,2.7804878048780486,28.0,15.0,36.0,0.4166666666666667,1
592322_BBB_2013J,453.0,2.4619565217391304,15.0,33.0,37.0,0.8918918918918919,1
592406_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
592441_BBB_2013J,171.0,2.5522388059701493,18.0,12.0,37.0,0.32432432432432434,1
592471_BBB_2013J,153.0,3.06,23.0,15.0,31.0,0.4838709677419355,1
592480_BBB_2013J,161.0,2.1184210526315788,9.0,20.0,37.0,0.5405405405405406,1
592496_BBB_2013J,1156.0,6.351648351648351,52.0,25.0,33.0,0.7575757575757576,1
592618_BBB_2013J,173.0,2.746031746031746,10.0,15.0,34.0,0.4411764705882353,1
592624_BBB_2013J,21.0,1.2352941176470589,3.0,10.0,35.0,0.2857142857142857,1
592669_BBB_2013J,26.0,1.625,4.0,3.0,4.0,0.75,0
592683_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
592756_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
592772_BBB_2013J,179.0,2.452054794520548,11.0,10.0,36.0,0.2777777777777778,1
592815_BBB_2013J,250.0,2.450980392156863,10.0,25.0,37.0,0.6756756756756757,0
592854_BBB_2013J,121.0,3.27027027027027,12.0,6.0,17.0,0.35294117647058826,1
592889_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
592900_BBB_2013J,220.0,3.235294117647059,15.0,12.0,36.0,0.3333333333333333,1
592949_BBB_2013J,43.0,2.388888888888889,7.0,2.0,26.0,0.07692307692307693,0
592972_BBB_2013J,147.0,2.130434782608696,11.0,13.0,26.0,0.5,0
593023_BBB_2013J,49.0,2.227272727272727,8.0,4.0,23.0,0.17391304347826086,1
593081_BBB_2013J,20.0,1.8181818181818181,5.0,3.0,16.0,0.1875,1
593189_BBB_2013J,30.0,1.5,4.0,6.0,29.0,0.20689655172413793,0
593266_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
593281_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
593299_BBB_2013J,195.0,2.8260869565217392,26.0,13.0,28.0,0.4642857142857143,0
593385_BBB_2013J,171.0,2.0602409638554215,8.0,16.0,31.0,0.5161290322580645,1
593421_BBB_2013J,11.0,1.5714285714285714,4.0,2.0,6.0,0.3333333333333333,1
593427_BBB_2013J,446.0,3.6557377049180326,43.0,17.0,35.0,0.4857142857142857,1
593440_BBB_2013J,20.0,2.5,7.0,2.0,5.0,0.4,0
593441_BBB_2013J,86.0,1.9545454545454546,8.0,12.0,35.0,0.34285714285714286,0
593443_BBB_2013J,237.0,3.0384615384615383,31.0,8.0,25.0,0.32,0
593444_BBB_2013J,163.0,2.76271186440678,14.0,7.0,28.0,0.25,1
593510_BBB_2013J,17.0,1.4166666666666667,2.0,3.0,13.0,0.23076923076923078,1
593513_BBB_2013J,26.0,1.7333333333333334,4.0,5.0,25.0,0.2,1
593514_BBB_2013J,67.0,2.161290322580645,7.0,14.0,29.0,0.4827586206896552,0
593571_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
593593_BBB_2013J,58.0,3.625,17.0,4.0,33.0,0.12121212121212122,1
593613_BBB_2013J,225.0,2.960526315789474,19.0,13.0,37.0,0.35135135135135137,0
593631_BBB_2013J,195.0,2.3493975903614457,10.0,16.0,30.0,0.5333333333333333,1
593685_BBB_2013J,25.0,3.5714285714285716,16.0,1.0,0.0,0.0,1
593692_BBB_2013J,103.0,2.641025641025641,10.0,10.0,25.0,0.4,1
593694_BBB_2013J,1587.0,5.006309148264984,34.0,30.0,29.0,1.0344827586206897,1
593695_BBB_2013J,83.0,2.59375,11.0,6.0,36.0,0.16666666666666666,1
593706_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
593707_BBB_2013J,338.0,2.913793103448276,16.0,20.0,37.0,0.5405405405405406,0
593709_BBB_2013J,91.0,2.84375,14.0,7.0,16.0,0.4375,0
593711_BBB_2013J,1.0,1.0,1.0,1.0,0.0,0.0,1
593712_BBB_2013J,171.0,2.375,19.0,13.0,34.0,0.38235294117647056,1
593715_BBB_2013J,61.0,2.033333333333333,11.0,4.0,24.0,0.16666666666666666,1
593727_BBB_2013J,234.0,2.5714285714285716,11.0,13.0,35.0,0.37142857142857144,1
593743_BBB_2013J,115.0,2.3958333333333335,19.0,10.0,33.0,0.30303030303030304,1
593798_BBB_2013J,136.0,3.4,19.0,8.0,29.0,0.27586206896551724,1
593871_BBB_2013J,144.0,1.894736842105263,8.0,12.0,36.0,0.3333333333333333,1
593875_BBB_2013J,184.0,2.5205479452054793,14.0,22.0,27.0,0.8148148148148148,1
593898_BBB_2013J,331.0,2.7355371900826446,16.0,31.0,37.0,0.8378378378378378,1
593900_BBB_2013J,147.0,2.130434782608696,11.0,15.0,31.0,0.4838709677419355,1
593930_BBB_2013J,33.0,1.5714285714285714,5.0,3.0,7.0,0.42857142857142855,0
594015_BBB_2013J,114.0,1.78125,8.0,14.0,36.0,0.3888888888888889,1
594038_BBB_2013J,23.0,1.7692307692307692,5.0,4.0,19.0,0.21052631578947367,0
594043_BBB_2013J,414.0,2.262295081967213,27.0,20.0,36.0,0.5555555555555556,0
594056_BBB_2013J,214.0,2.7088607594936707,9.0,15.0,31.0,0.4838709677419355,1
594057_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
594208_BBB_2013J,1.0,1.0,1.0,1.0,0.0,0.0,0
594253_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
594456_BBB_2013J,193.0,2.539473684210526,18.0,21.0,37.0,0.5675675675675675,1
594468_BBB_2013J,108.0,2.0,11.0,11.0,18.0,0.6111111111111112,1
594497_BBB_2013J,31.0,1.9375,8.0,4.0,25.0,0.16,0
594529_BBB_2013J,285.0,2.9081632653061225,26.0,16.0,27.0,0.5925925925925926,1
594607_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
594677_BBB_2013J,182.0,2.63768115942029,21.0,10.0,36.0,0.2777777777777778,1
594693_BBB_2013J,71.0,2.2903225806451615,6.0,6.0,32.0,0.1875,1
594697_BBB_2013J,20.0,1.4285714285714286,3.0,3.0,21.0,0.14285714285714285,0
594762_BBB_2013J,121.0,2.0508474576271185,11.0,14.0,37.0,0.3783783783783784,1
594774_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
594776_BBB_2013J,164.0,2.2162162162162162,8.0,20.0,37.0,0.5405405405405406,1
594812_BBB_2013J,190.0,2.923076923076923,40.0,12.0,14.0,0.8571428571428571,0
594845_BBB_2013J,93.0,2.268292682926829,14.0,11.0,34.0,0.3235294117647059,0
594928_BBB_2013J,204.0,2.125,9.0,21.0,35.0,0.6,1
595010_BBB_2013J,23.0,2.090909090909091,5.0,5.0,33.0,0.15151515151515152,0
595047_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
595094_BBB_2013J,39.0,1.625,3.0,8.0,24.0,0.3333333333333333,0
595095_BBB_2013J,4.0,1.3333333333333333,2.0,2.0,11.0,0.18181818181818182,0
595103_BBB_2013J,100.0,2.1739130434782608,6.0,12.0,25.0,0.48,1
595138_BBB_2013J,35.0,2.3333333333333335,8.0,3.0,28.0,0.10714285714285714,1
595232_BBB_2013J,153.0,2.390625,9.0,9.0,34.0,0.2647058823529412,0
595234_BBB_2013J,5.0,1.0,1.0,2.0,2.0,1.0,0
595241_BBB_2013J,35.0,1.5217391304347827,4.0,5.0,12.0,0.4166666666666667,0
595287_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
595295_BBB_2013J,2.0,1.0,1.0,1.0,0.0,0.0,1
595298_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
595345_BBB_2013J,86.0,2.263157894736842,11.0,5.0,24.0,0.20833333333333334,1
595388_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
595420_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
595436_BBB_2013J,121.0,3.1842105263157894,15.0,12.0,34.0,0.35294117647058826,1
595499_BBB_2013J,24.0,2.0,6.0,4.0,18.0,0.2222222222222222,0
595509_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
595570_BBB_2013J,334.0,3.2745098039215685,20.0,19.0,27.0,0.7037037037037037,0
595594_BBB_2013J,59.0,1.7878787878787878,9.0,7.0,28.0,0.25,0
595672_BBB_2013J,232.0,3.012987012987013,31.0,19.0,29.0,0.6551724137931034,0
595678_BBB_2013J,21.0,2.3333333333333335,7.0,4.0,21.0,0.19047619047619047,1
595711_BBB_2013J,42.0,1.75,5.0,8.0,32.0,0.25,0
595791_BBB_2013J,3.0,1.5,2.0,1.0,0.0,0.0,0
595816_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
595818_BBB_2013J,276.0,2.76,17.0,30.0,36.0,0.8333333333333334,1
595854_BBB_2013J,107.0,2.0576923076923075,14.0,8.0,31.0,0.25806451612903225,1
595874_BBB_2013J,96.0,1.6842105263157894,6.0,11.0,28.0,0.39285714285714285,1
595877_BBB_2013J,1.0,1.0,1.0,1.0,0.0,0.0,0
595925_BBB_2013J,136.0,3.1627906976744184,12.0,10.0,36.0,0.2777777777777778,1
595959_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
596016_BBB_2013J,113.0,2.1320754716981134,20.0,8.0,27.0,0.2962962962962963,0
596017_BBB_2013J,293.0,2.8173076923076925,13.0,20.0,29.0,0.6896551724137931,1
596041_BBB_2013J,4.0,1.0,1.0,1.0,0.0,0.0,0
596095_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
596100_BBB_2013J,41.0,2.9285714285714284,9.0,2.0,7.0,0.2857142857142857,0
596103_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
596107_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,1
596108_BBB_2013J,57.0,2.111111111111111,9.0,6.0,35.0,0.17142857142857143,1
596112_BBB_2013J,52.0,2.736842105263158,14.0,3.0,12.0,0.25,0
596114_BBB_2013J,356.0,3.2363636363636363,47.0,13.0,24.0,0.5416666666666666,1
596144_BBB_2013J,69.0,2.0294117647058822,7.0,10.0,33.0,0.30303030303030304,1
596241_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
596242_BBB_2013J,95.0,1.8269230769230769,6.0,9.0,33.0,0.2727272727272727,1
596275_BBB_2013J,54.0,2.076923076923077,20.0,3.0,25.0,0.12,0
596305_BBB_2013J,140.0,2.978723404255319,10.0,11.0,21.0,0.5238095238095238,1
596360_BBB_2013J,47.0,1.5666666666666667,6.0,7.0,28.0,0.25,0
596372_BBB_2013J,125.0,2.0833333333333335,7.0,9.0,29.0,0.3103448275862069,1
596390_BBB_2013J,5.0,2.5,4.0,2.0,6.0,0.3333333333333333,1
596417_BBB_2013J,349.0,5.5396825396825395,39.0,10.0,27.0,0.37037037037037035,1
596451_BBB_2013J,608.0,4.080536912751678,50.0,26.0,37.0,0.7027027027027027,1
596535_BBB_2013J,223.0,3.0135135135135136,20.0,14.0,32.0,0.4375,1
596583_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
596596_BBB_2013J,323.0,3.8452380952380953,50.0,18.0,34.0,0.5294117647058824,0
596641_BBB_2013J,30.0,1.4285714285714286,5.0,3.0,8.0,0.375,0
596677_BBB_2013J,3.0,1.5,2.0,2.0,4.0,0.5,0
596814_BBB_2013J,7.0,1.4,2.0,1.0,0.0,0.0,0
596820_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
596847_BBB_2013J,19.0,2.7142857142857144,4.0,1.0,0.0,0.0,1
596849_BBB_2013J,29.0,1.7058823529411764,5.0,3.0,19.0,0.15789473684210525,0
596892_BBB_2013J,35.0,1.6666666666666667,4.0,15.0,34.0,0.4411764705882353,0
596897_BBB_2013J,73.0,2.3548387096774195,9.0,10.0,27.0,0.37037037037037035,1
596961_BBB_2013J,202.0,2.1041666666666665,13.0,21.0,37.0,0.5675675675675675,0
596964_BBB_2013J,124.0,2.6956521739130435,15.0,11.0,20.0,0.55,1
596988_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
597033_BBB_2013J,24.0,1.8461538461538463,9.0,7.0,33.0,0.21212121212121213,0
597050_BBB_2013J,773.0,5.119205298013245,64.0,20.0,36.0,0.5555555555555556,1
597078_BBB_2013J,118.0,2.4081632653061225,11.0,16.0,33.0,0.48484848484848486,0
597102_BBB_2013J,174.0,2.6769230769230767,14.0,14.0,36.0,0.3888888888888889,1
597109_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
597142_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
597255_BBB_2013J,171.0,3.0535714285714284,14.0,9.0,26.0,0.34615384615384615,0
597286_BBB_2013J,104.0,2.9714285714285715,10.0,5.0,29.0,0.1724137931034483,1
597301_BBB_2013J,155.0,3.297872340425532,11.0,16.0,33.0,0.48484848484848486,1
597321_BBB_2013J,61.0,1.7941176470588236,8.0,5.0,20.0,0.25,0
597451_BBB_2013J,49.0,2.130434782608696,7.0,5.0,13.0,0.38461538461538464,0
597532_BBB_2013J,87.0,2.4166666666666665,17.0,9.0,27.0,0.3333333333333333,0
597582_BBB_2013J,45.0,2.25,8.0,3.0,13.0,0.23076923076923078,0
597689_BBB_2013J,105.0,1.9444444444444444,14.0,13.0,29.0,0.4482758620689655,0
597742_BBB_2013J,124.0,2.1379310344827585,16.0,9.0,26.0,0.34615384615384615,1
597790_BBB_2013J,333.0,4.269230769230769,17.0,9.0,28.0,0.32142857142857145,1
597866_BBB_2013J,165.0,3.0,16.0,11.0,26.0,0.4230769230769231,0
597878_BBB_2013J,244.0,2.7111111111111112,19.0,13.0,34.0,0.38235294117647056,1
597886_BBB_2013J,410.0,3.727272727272727,29.0,27.0,35.0,0.7714285714285715,1
597894_BBB_2013J,186.0,3.576923076923077,20.0,9.0,29.0,0.3103448275862069,1
598000_BBB_2013J,103.0,1.9433962264150944,7.0,10.0,24.0,0.4166666666666667,1
598199_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
598202_BBB_2013J,116.0,2.4680851063829787,20.0,7.0,28.0,0.25,0
598230_BBB_2013J,266.0,3.057471264367816,27.0,9.0,31.0,0.2903225806451613,1
598243_BBB_2013J,480.0,8.0,61.0,14.0,37.0,0.3783783783783784,1
598252_BBB_2013J,24.0,2.1818181818181817,5.0,2.0,6.0,0.3333333333333333,1
598253_BBB_2013J,8.0,1.3333333333333333,3.0,2.0,29.0,0.06896551724137931,1
598260_BBB_2013J,71.0,1.8205128205128205,7.0,10.0,22.0,0.45454545454545453,0
598315_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
598351_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,1
598394_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
598462_BBB_2013J,80.0,3.076923076923077,12.0,3.0,19.0,0.15789473684210525,1
598503_BBB_2013J,628.0,4.485714285714286,31.0,20.0,37.0,0.5405405405405406,0
598538_BBB_2013J,68.0,1.8888888888888888,6.0,6.0,29.0,0.20689655172413793,0
598562_BBB_2013J,9.0,2.25,3.0,1.0,0.0,0.0,0
598596_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
598623_BBB_2013J,698.0,5.8655462184873945,93.0,20.0,32.0,0.625,1
598709_BBB_2013J,438.0,4.093457943925234,38.0,16.0,30.0,0.5333333333333333,1
598760_BBB_2013J,93.0,2.1136363636363638,14.0,8.0,27.0,0.2962962962962963,1
598865_BBB_2013J,1.0,1.0,1.0,1.0,0.0,0.0,1
598883_BBB_2013J,175.0,2.0588235294117645,16.0,23.0,35.0,0.6571428571428571,1
598901_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
598907_BBB_2013J,246.0,2.3653846153846154,10.0,21.0,35.0,0.6,1
598914_BBB_2013J,47.0,1.88,8.0,7.0,29.0,0.2413793103448276,1
598969_BBB_2013J,216.0,2.8421052631578947,27.0,14.0,37.0,0.3783783783783784,1
598986_BBB_2013J,16.0,2.0,4.0,5.0,31.0,0.16129032258064516,0
599016_BBB_2013J,4.0,4.0,4.0,1.0,0.0,0.0,1
599037_BBB_2013J,222.0,2.466666666666667,20.0,9.0,28.0,0.32142857142857145,1
599161_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
599230_BBB_2013J,911.0,4.276995305164319,43.0,35.0,37.0,0.9459459459459459,1
599292_BBB_2013J,242.0,2.4444444444444446,17.0,29.0,37.0,0.7837837837837838,1
599402_BBB_2013J,37.0,1.6818181818181819,5.0,4.0,28.0,0.14285714285714285,1
599423_BBB_2013J,27.0,1.588235294117647,4.0,4.0,30.0,0.13333333333333333,0
599427_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
599432_BBB_2013J,56.0,2.8,21.0,4.0,27.0,0.14814814814814814,0
599434_BBB_2013J,133.0,2.418181818181818,12.0,11.0,18.0,0.6111111111111112,0
599456_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
599475_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
599606_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
599639_BBB_2013J,333.0,3.3636363636363638,13.0,16.0,33.0,0.48484848484848486,0
599640_BBB_2013J,198.0,2.75,19.0,10.0,25.0,0.4,0
599644_BBB_2013J,90.0,2.8125,13.0,4.0,13.0,0.3076923076923077,0
599709_BBB_2013J,291.0,3.5925925925925926,28.0,13.0,26.0,0.5,0
599739_BBB_2013J,52.0,2.0,9.0,4.0,3.0,1.3333333333333333,1
599748_BBB_2013J,46.0,1.7037037037037037,4.0,5.0,26.0,0.19230769230769232,1
599785_BBB_2013J,90.0,4.090909090909091,21.0,5.0,28.0,0.17857142857142858,1
599787_BBB_2013J,50.0,1.7857142857142858,5.0,7.0,15.0,0.4666666666666667,1
599794_BBB_2013J,722.0,2.9834710743801653,26.0,29.0,36.0,0.8055555555555556,1
599802_BBB_2013J,662.0,3.5401069518716577,27.0,18.0,28.0,0.6428571428571429,0
599836_BBB_2013J,268.0,2.5283018867924527,15.0,18.0,35.0,0.5142857142857142,1
599840_BBB_2013J,97.0,2.425,10.0,7.0,27.0,0.25925925925925924,0
599895_BBB_2013J,172.0,2.5294117647058822,12.0,20.0,36.0,0.5555555555555556,1
599908_BBB_2013J,141.0,2.1044776119402986,13.0,13.0,36.0,0.3611111111111111,1
599960_BBB_2013J,8.0,1.1428571428571428,2.0,2.0,2.0,1.0,0
600006_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
600121_BBB_2013J,733.0,4.1647727272727275,27.0,29.0,37.0,0.7837837837837838,1
600211_BBB_2013J,1.0,1.0,1.0,1.0,0.0,0.0,0
600218_BBB_2013J,11.0,1.375,4.0,2.0,7.0,0.2857142857142857,0
600254_BBB_2013J,36.0,2.4,12.0,2.0,5.0,0.4,0
600263_BBB_2013J,81.0,3.0,7.0,5.0,23.0,0.21739130434782608,0
600279_BBB_2013J,361.0,2.8203125,16.0,26.0,36.0,0.7222222222222222,1
600370_BBB_2013J,56.0,2.1538461538461537,9.0,9.0,28.0,0.32142857142857145,1
600407_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
600428_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
600449_BBB_2013J,55.0,3.9285714285714284,21.0,4.0,27.0,0.14814814814814814,0
600470_BBB_2013J,119.0,2.1636363636363636,17.0,10.0,32.0,0.3125,0
600476_BBB_2013J,90.0,3.0,13.0,4.0,13.0,0.3076923076923077,0
600490_BBB_2013J,114.0,5.428571428571429,18.0,3.0,11.0,0.2727272727272727,1
600541_BBB_2013J,49.0,3.2666666666666666,17.0,2.0,6.0,0.3333333333333333,0
600579_BBB_2013J,41.0,2.2777777777777777,7.0,4.0,6.0,0.6666666666666666,0
600681_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
600684_BBB_2013J,626.0,3.294736842105263,29.0,27.0,37.0,0.7297297297297297,1
600740_BBB_2013J,86.0,2.4571428571428573,11.0,5.0,22.0,0.22727272727272727,1
600749_BBB_2013J,29.0,1.7058823529411764,7.0,5.0,21.0,0.23809523809523808,0
600770_BBB_2013J,91.0,3.3703703703703702,14.0,5.0,28.0,0.17857142857142858,0
600771_BBB_2013J,281.0,3.2674418604651163,14.0,14.0,36.0,0.3888888888888889,1
600833_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
600844_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
600845_BBB_2013J,6.0,1.5,2.0,2.0,8.0,0.25,0
600856_BBB_2013J,451.0,3.7583333333333333,36.0,18.0,36.0,0.5,1
600966_BBB_2013J,144.0,2.2857142857142856,17.0,15.0,33.0,0.45454545454545453,1
600967_BBB_2013J,25.0,1.6666666666666667,6.0,5.0,27.0,0.18518518518518517,0
600999_BBB_2013J,170.0,2.9310344827586206,14.0,9.0,35.0,0.2571428571428571,0
601243_BBB_2013J,84.0,2.4705882352941178,8.0,11.0,18.0,0.6111111111111112,1
601251_BBB_2013J,499.0,3.9603174603174605,25.0,13.0,24.0,0.5416666666666666,1
601269_BBB_2013J,210.0,2.763157894736842,25.0,11.0,29.0,0.3793103448275862,1
601346_BBB_2013J,46.0,2.5555555555555554,6.0,6.0,33.0,0.18181818181818182,1
601424_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
601455_BBB_2013J,87.0,1.74,7.0,9.0,25.0,0.36,1
601472_BBB_2013J,136.0,2.5185185185185186,12.0,10.0,24.0,0.4166666666666667,0
601491_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
601497_BBB_2013J,221.0,4.333333333333333,26.0,15.0,36.0,0.4166666666666667,1
601499_BBB_2013J,101.0,2.4047619047619047,10.0,9.0,34.0,0.2647058823529412,1
601504_BBB_2013J,1138.0,5.444976076555024,49.0,21.0,25.0,0.84,1
601505_BBB_2013J,135.0,2.3684210526315788,10.0,8.0,33.0,0.24242424242424243,0
601551_BBB_2013J,39.0,1.3448275862068966,6.0,6.0,30.0,0.2,0
601558_BBB_2013J,61.0,1.967741935483871,7.0,5.0,27.0,0.18518518518518517,0
601635_BBB_2013J,80.0,2.2857142857142856,10.0,4.0,11.0,0.36363636363636365,1
601655_BBB_2013J,246.0,3.1538461538461537,21.0,15.0,24.0,0.625,1
601706_BBB_2013J,262.0,3.9696969696969697,18.0,14.0,37.0,0.3783783783783784,0
601885_BBB_2013J,38.0,2.533333333333333,7.0,2.0,11.0,0.18181818181818182,1
601887_BBB_2013J,54.0,2.5714285714285716,9.0,5.0,22.0,0.22727272727272727,1
601896_BBB_2013J,53.0,1.8275862068965518,9.0,4.0,20.0,0.2,0
601934_BBB_2013J,188.0,2.3209876543209877,12.0,12.0,32.0,0.375,0
601951_BBB_2013J,262.0,3.046511627906977,14.0,16.0,32.0,0.5,0
602009_BBB_2013J,83.0,2.7666666666666666,13.0,7.0,23.0,0.30434782608695654,1
602011_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
602014_BBB_2013J,286.0,4.028169014084507,22.0,6.0,30.0,0.2,1
602032_BBB_2013J,56.0,1.696969696969697,6.0,8.0,17.0,0.47058823529411764,0
602066_BBB_2013J,155.0,2.039473684210526,15.0,15.0,28.0,0.5357142857142857,1
602147_BBB_2013J,15.0,1.875,7.0,1.0,0.0,0.0,1
602245_BBB_2013J,1912.0,7.8040816326530615,87.0,23.0,37.0,0.6216216216216216,1
602324_BBB_2013J,26.0,2.6,6.0,3.0,9.0,0.3333333333333333,0
602395_BBB_2013J,143.0,2.803921568627451,19.0,8.0,35.0,0.22857142857142856,1
602458_BBB_2013J,179.0,2.8412698412698414,21.0,12.0,36.0,0.3333333333333333,1
602483_BBB_2013J,4.0,1.3333333333333333,2.0,2.0,24.0,0.08333333333333333,0
602496_BBB_2013J,54.0,2.5714285714285716,10.0,4.0,15.0,0.26666666666666666,1
602598_BBB_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
602631_BBB_2013J,17.0,1.7,3.0,3.0,12.0,0.25,0
602634_BBB_2013J,66.0,1.9411764705882353,10.0,6.0,22.0,0.2727272727272727,0
602652_BBB_2013J,37.0,1.48,4.0,6.0,17.0,0.35294117647058826,0
602666_BBB_2013J,25.0,2.7777777777777777,7.0,2.0,8.0,0.25,0
