student_key,gender,age_band,highest_education,imd_band,disability,region,num_of_prev_attempts,studied_credits,target
556290_BBB_2014J,0,0,2,7,1,0,0,120,0
556644_BBB_2014J,0,0,0,8,0,0,0,60,1
556863_BBB_2014J,0,1,0,2,0,9,1,60,1
557085_BBB_2014J,0,1,2,2,0,12,0,120,0
559344_BBB_2014J,1,0,0,7,0,8,1,120,1
559685_BBB_2014J,0,1,1,2,0,6,1,60,0
559973_BBB_2014J,0,0,2,0,0,0,0,60,0
560089_BBB_2014J,0,1,0,3,0,8,1,60,1
560208_BBB_2014J,1,0,2,4,0,0,1,60,1
560597_BBB_2014J,0,1,0,2,0,5,0,60,1
560652_BBB_2014J,1,1,2,5,0,7,0,60,1
561206_BBB_2014J,0,1,1,7,0,0,0,60,1
561608_BBB_2014J,0,0,0,1,0,12,0,120,1
561618_BBB_2014J,0,0,1,1,0,6,0,60,1
561752_BBB_2014J,0,0,2,6,0,12,0,60,1
561773_BBB_2014J,0,1,2,5,0,5,0,120,0
561798_BBB_2014J,0,0,1,1,0,5,0,60,0
561979_BBB_2014J,0,0,0,8,1,0,0,120,1
562239_BBB_2014J,0,0,2,8,0,8,0,60,1
562769_BBB_2014J,0,0,0,8,0,3,0,120,0
563027_BBB_2014J,0,0,0,5,0,7,0,60,1
563302_BBB_2014J,0,0,0,6,0,11,0,60,1
563820_BBB_2014J,0,0,0,0,1,11,0,60,1
564115_BBB_2014J,0,1,2,2,0,7,0,60,1
564278_BBB_2014J,0,1,2,1,0,3,0,120,1
565182_BBB_2014J,0,1,0,6,0,6,1,60,1
565273_BBB_2014J,0,0,0,3,0,12,0,120,1
565575_BBB_2014J,0,1,0,4,0,1,0,60,1
565576_BBB_2014J,0,1,0,8,0,5,0,60,1
565599_BBB_2014J,0,0,1,0,0,3,0,60,1
568019_BBB_2014J,0,0,2,9,0,8,0,60,1
568232_BBB_2014J,0,1,0,1,0,12,0,60,1
568749_BBB_2014J,0,0,1,8,0,12,0,60,1
568775_BBB_2014J,0,0,2,3,0,1,1,60,0
569157_BBB_2014J,0,1,0,8,0,0,0,180,0
569256_BBB_2014J,0,1,2,0,0,5,0,60,0
569589_BBB_2014J,0,1,2,4,0,7,0,60,1
569981_BBB_2014J,0,1,0,5,0,8,0,60,1
570275_BBB_2014J,0,1,0,7,0,6,0,120,1
570484_BBB_2014J,0,0,1,2,0,0,0,60,1
570692_BBB_2014J,0,0,0,7,0,4,0,60,0
571334_BBB_2014J,0,1,2,9,0,11,0,60,0
571395_BBB_2014J,0,0,0,4,1,1,0,60,0
571641_BBB_2014J,0,0,0,4,0,8,0,120,1
571868_BBB_2014J,0,0,2,8,0,1,1,120,0
572032_BBB_2014J,0,0,2,1,0,11,0,60,1
572101_BBB_2014J,0,1,2,2,0,5,0,60,1
572106_BBB_2014J,0,0,0,4,0,11,0,90,0
572119_BBB_2014J,0,0,2,4,0,1,0,60,0
572306_BBB_2014J,0,0,0,7,0,7,0,60,1
572371_BBB_2014J,0,0,0,1,0,0,0,60,0
572395_BBB_2014J,0,0,0,4,0,5,0,60,1
572496_BBB_2014J,0,0,0,0,1,5,0,60,1
572538_BBB_2014J,0,0,2,8,1,0,0,60,1
573130_BBB_2014J,0,0,0,5,1,1,0,60,1
573131_BBB_2014J,0,0,0,0,0,2,0,60,0
573159_BBB_2014J,0,0,0,10,0,11,1,120,0
573252_BBB_2014J,0,0,2,5,0,7,0,60,0
573297_BBB_2014J,0,1,2,5,0,10,0,60,1
573534_BBB_2014J,0,0,2,5,0,6,0,60,1
573554_BBB_2014J,0,0,2,2,0,7,0,120,0
573713_BBB_2014J,0,1,0,8,0,0,0,60,1
573873_BBB_2014J,0,0,0,2,0,3,0,60,0
573934_BBB_2014J,0,1,2,0,0,10,0,60,1
574031_BBB_2014J,0,0,0,7,0,1,0,60,1
574063_BBB_2014J,0,0,2,2,0,12,0,60,1
574244_BBB_2014J,1,0,2,2,0,6,0,60,0
574253_BBB_2014J,0,1,0,9,0,8,0,60,1
574306_BBB_2014J,0,0,2,0,0,3,0,120,0
574512_BBB_2014J,0,1,0,3,0,11,0,60,1
574841_BBB_2014J,0,0,0,7,0,8,0,60,1
574849_BBB_2014J,0,1,0,8,0,10,1,60,1
574865_BBB_2014J,0,0,0,2,0,8,0,60,1
575404_BBB_2014J,0,0,2,6,0,10,0,120,0
575630_BBB_2014J,0,0,2,0,0,1,2,120,1
575892_BBB_2014J,0,0,1,2,1,3,1,60,0
576203_BBB_2014J,0,0,1,5,0,0,0,60,0
576262_BBB_2014J,0,0,0,8,0,5,0,60,0
576268_BBB_2014J,0,0,2,8,0,9,0,120,1
576445_BBB_2014J,0,1,2,1,1,1,0,120,0
576689_BBB_2014J,0,1,0,5,0,1,0,60,1
576913_BBB_2014J,1,0,0,1,0,2,0,60,0
576923_BBB_2014J,0,0,2,0,0,12,0,60,1
577354_BBB_2014J,0,0,1,7,0,10,1,60,0
577467_BBB_2014J,0,0,0,1,0,10,0,120,1
577618_BBB_2014J,0,1,1,4,0,1,1,60,1
577645_BBB_2014J,0,0,0,5,0,0,1,60,1
577728_BBB_2014J,0,1,0,6,0,3,0,60,0
577743_BBB_2014J,0,0,0,7,0,11,0,120,1
577934_BBB_2014J,1,1,1,4,0,7,0,120,0
577965_BBB_2014J,0,0,0,4,0,12,1,120,1
578132_BBB_2014J,0,0,1,5,0,0,0,60,1
578418_BBB_2014J,0,0,0,2,0,6,0,60,0
578439_BBB_2014J,0,0,2,9,0,12,0,60,1
578445_BBB_2014J,0,1,2,0,0,11,0,90,0
578551_BBB_2014J,0,1,0,6,1,7,0,60,1
578710_BBB_2014J,0,0,2,3,0,9,0,60,1
578861_BBB_2014J,0,1,0,2,0,7,0,60,1
579031_BBB_2014J,0,0,0,3,0,11,0,180,0
579161_BBB_2014J,0,0,2,1,0,5,0,60,1
579201_BBB_2014J,0,1,0,1,0,12,0,60,0
579251_BBB_2014J,1,1,2,0,0,10,0,60,0
579409_BBB_2014J,0,0,2,4,0,0,0,60,1
579486_BBB_2014J,1,1,2,2,0,0,1,60,0
581016_BBB_2014J,0,0,2,4,0,7,1,60,1
581118_BBB_2014J,0,1,0,3,0,0,0,60,1
581178_BBB_2014J,0,0,2,0,0,5,0,60,1
581235_BBB_2014J,0,0,2,9,0,11,1,60,1
581672_BBB_2014J,0,1,2,8,0,8,1,60,0
581866_BBB_2014J,0,0,1,8,0,6,0,60,1
581877_BBB_2014J,0,0,2,4,1,12,0,60,1
582040_BBB_2014J,0,0,0,9,0,7,0,60,1
582253_BBB_2014J,0,0,0,6,0,4,0,60,1
582348_BBB_2014J,0,0,0,2,0,6,0,90,0
582460_BBB_2014J,0,0,0,2,1,0,0,60,1
582694_BBB_2014J,0,0,2,6,1,8,0,60,0
582709_BBB_2014J,0,1,2,6,0,0,0,60,1
582816_BBB_2014J,0,0,0,1,0,11,0,120,0
582898_BBB_2014J,0,0,0,5,0,12,0,60,1
582933_BBB_2014J,1,0,2,6,0,1,0,60,0
582964_BBB_2014J,0,1,2,7,0,6,0,60,1
583179_BBB_2014J,0,0,2,0,0,3,1,60,0
583775_BBB_2014J,1,0,2,1,0,11,0,120,1
583843_BBB_2014J,0,0,2,3,0,6,2,60,1
583954_BBB_2014J,0,1,0,5,0,12,0,60,1
584274_BBB_2014J,0,1,0,8,0,12,0,120,0
584283_BBB_2014J,0,0,0,3,0,3,0,120,0
584509_BBB_2014J,0,0,0,2,0,1,0,120,1
584539_BBB_2014J,0,0,1,1,0,6,0,60,1
584595_BBB_2014J,0,1,0,5,0,4,0,60,0
584664_BBB_2014J,0,1,2,1,1,7,0,120,0
584733_BBB_2014J,0,0,2,3,0,9,0,60,1
584864_BBB_2014J,0,1,0,4,0,9,0,120,1
585074_BBB_2014J,0,1,2,4,0,3,1,60,0
585762_BBB_2014J,0,1,0,3,0,10,0,60,1
585963_BBB_2014J,0,0,0,1,1,1,1,60,0
586036_BBB_2014J,0,0,0,8,0,2,0,60,1
586134_BBB_2014J,0,1,2,0,0,3,0,60,1
586142_BBB_2014J,0,1,0,8,0,1,0,60,1
586180_BBB_2014J,0,0,0,3,0,5,0,60,1
586376_BBB_2014J,0,0,2,4,0,9,0,60,1
586398_BBB_2014J,0,0,0,4,0,11,0,120,0
586502_BBB_2014J,0,1,2,0,0,11,0,60,1
586516_BBB_2014J,0,1,0,4,0,7,1,60,1
586561_BBB_2014J,0,1,2,0,1,10,0,90,0
586652_BBB_2014J,0,0,1,6,0,7,0,90,1
586818_BBB_2014J,0,0,2,2,1,0,0,60,0
587037_BBB_2014J,1,0,1,8,0,7,0,120,0
587054_BBB_2014J,0,1,1,8,0,10,0,60,1
587434_BBB_2014J,0,0,2,2,0,5,0,60,0
587459_BBB_2014J,0,1,2,2,0,10,0,60,1
587860_BBB_2014J,0,0,0,2,0,4,0,120,1
588062_BBB_2014J,0,1,2,4,0,3,0,120,0
588166_BBB_2014J,0,0,0,4,0,5,0,60,0
588207_BBB_2014J,0,1,2,6,0,2,2,60,0
588251_BBB_2014J,1,0,0,3,0,4,0,60,0
588944_BBB_2014J,1,0,0,2,0,5,0,60,1
588991_BBB_2014J,1,0,0,2,0,12,0,120,0
589133_BBB_2014J,0,0,2,9,0,8,0,60,1
589554_BBB_2014J,0,0,0,9,0,12,0,60,1
589621_BBB_2014J,0,1,0,9,0,7,0,60,1
589935_BBB_2014J,0,0,0,8,0,3,0,120,0
589968_BBB_2014J,0,0,2,0,0,1,0,60,0
590086_BBB_2014J,0,0,0,9,0,6,0,60,1
590122_BBB_2014J,0,0,0,6,0,6,0,60,1
590416_BBB_2014J,0,1,1,2,0,3,1,60,0
590444_BBB_2014J,0,1,0,5,0,8,0,60,0
590593_BBB_2014J,0,1,2,1,0,5,0,60,0
590668_BBB_2014J,0,1,2,5,0,12,1,120,1
590764_BBB_2014J,0,1,2,9,0,0,0,60,0
590854_BBB_2014J,0,0,1,0,0,4,0,120,1
590867_BBB_2014J,1,1,0,4,0,3,1,90,0
591159_BBB_2014J,1,0,2,8,1,8,0,60,0
591986_BBB_2014J,1,0,2,0,0,11,1,120,0
591999_BBB_2014J,0,0,0,5,0,12,0,60,0
592090_BBB_2014J,0,0,0,2,0,1,0,120,0
592135_BBB_2014J,0,1,2,0,0,5,0,180,1
592139_BBB_2014J,0,1,0,5,0,10,0,60,1
592258_BBB_2014J,0,1,2,5,0,7,0,60,1
592262_BBB_2014J,1,0,2,9,0,9,1,60,0
592733_BBB_2014J,0,0,1,9,0,0,0,120,1
592815_BBB_2014J,0,0,3,0,0,11,1,60,0
593000_BBB_2014J,1,1,0,0,0,10,0,60,1
593346_BBB_2014J,0,1,2,0,0,5,0,60,1
593476_BBB_2014J,0,0,0,0,0,3,0,60,1
593583_BBB_2014J,1,1,2,9,0,10,0,120,0
593791_BBB_2014J,0,1,0,7,0,9,0,60,0
593819_BBB_2014J,0,0,0,9,0,9,0,60,0
594083_BBB_2014J,1,0,2,0,0,12,0,240,1
594282_BBB_2014J,0,0,0,6,0,7,0,120,1
594872_BBB_2014J,0,0,0,5,0,0,0,60,1
595018_BBB_2014J,0,1,1,1,0,10,0,60,0
595130_BBB_2014J,0,0,0,1,0,10,0,60,1
595137_BBB_2014J,0,0,0,9,0,12,1,60,0
595365_BBB_2014J,0,0,2,4,0,7,0,60,1
595421_BBB_2014J,0,1,0,4,0,7,0,60,1
595850_BBB_2014J,1,0,2,2,0,11,0,120,0
595892_BBB_2014J,0,1,0,6,0,0,0,60,1
596072_BBB_2014J,0,0,0,0,0,11,0,60,0
596128_BBB_2014J,0,1,2,5,0,0,0,60,0
596151_BBB_2014J,0,1,0,7,0,11,0,60,0
596496_BBB_2014J,0,0,1,7,0,11,0,180,0
596513_BBB_2014J,0,0,2,0,0,12,0,60,1
596728_BBB_2014J,0,0,0,1,0,10,0,60,1
596744_BBB_2014J,0,0,1,0,0,11,0,120,0
596988_BBB_2014J,0,0,2,2,1,11,1,60,1
597532_BBB_2014J,0,1,2,6,0,9,1,120,0
597539_BBB_2014J,0,0,2,4,0,11,0,60,0
597744_BBB_2014J,0,0,2,0,0,4,1,60,0
597853_BBB_2014J,0,0,0,2,0,6,0,60,0
598035_BBB_2014J,0,0,2,3,0,1,0,60,1
598201_BBB_2014J,0,0,2,0,0,10,0,60,1
598282_BBB_2014J,0,0,2,9,0,2,1,60,1
598313_BBB_2014J,1,1,0,4,0,3,1,120,1
598317_BBB_2014J,0,1,0,4,0,1,0,120,0
598395_BBB_2014J,0,0,2,3,1,10,0,60,0
598581_BBB_2014J,0,0,0,3,0,3,0,60,1
598769_BBB_2014J,0,0,2,2,0,10,2,180,0
598837_BBB_2014J,0,0,2,6,0,10,0,60,1
599108_BBB_2014J,0,0,0,0,0,10,0,60,0
599232_BBB_2014J,0,1,0,5,0,9,0,60,0
599323_BBB_2014J,0,0,0,4,1,1,0,60,0
599355_BBB_2014J,0,0,0,9,0,0,0,120,1
599644_BBB_2014J,0,1,2,1,1,10,1,60,0
600387_BBB_2014J,0,0,0,10,0,4,0,60,1
600398_BBB_2014J,0,0,0,4,0,0,0,60,1
600404_BBB_2014J,0,1,2,4,0,5,0,60,0
600415_BBB_2014J,0,0,0,5,0,9,0,60,1
600428_BBB_2014J,0,1,0,7,0,7,1,60,1
600463_BBB_2014J,0,0,0,7,1,11,0,60,1
600606_BBB_2014J,0,1,2,9,1,8,0,60,1
600658_BBB_2014J,0,0,2,4,0,10,2,120,0
600664_BBB_2014J,0,0,2,0,0,12,0,60,1
601247_BBB_2014J,1,1,1,4,0,6,0,60,1
601285_BBB_2014J,0,0,0,0,1,5,0,60,0
601316_BBB_2014J,0,1,2,4,0,9,1,60,0
601706_BBB_2014J,0,0,0,7,1,0,1,120,1
601803_BBB_2014J,0,0,0,3,0,4,0,120,0
601874_BBB_2014J,0,1,2,1,0,10,0,60,0
601882_BBB_2014J,0,0,0,2,1,9,0,120,0
601930_BBB_2014J,0,0,2,0,0,11,0,60,0
601983_BBB_2014J,0,1,0,9,0,9,0,60,0
602109_BBB_2014J,0,1,2,6,0,2,0,60,0
602448_BBB_2014J,0,0,0,7,0,2,1,60,0
602471_BBB_2014J,1,1,2,0,0,3,0,60,1
602570_BBB_2014J,0,0,0,2,0,0,2,120,0
602666_BBB_2014J,0,0,0,2,1,7,1,90,1
602696_BBB_2014J,0,1,0,8,0,1,0,60,1
602779_BBB_2014J,0,1,3,5,0,3,0,300,1
602865_BBB_2014J,0,0,0,1,0,3,0,60,1
602943_BBB_2014J,1,0,2,5,0,0,1,60,1
603055_BBB_2014J,0,1,0,5,0,10,0,60,1
603113_BBB_2014J,0,0,0,1,1,7,1,60,1
603121_BBB_2014J,0,1,2,0,0,2,0,60,0
603200_BBB_2014J,0,0,2,3,0,0,0,60,1
603203_BBB_2014J,0,0,0,2,0,7,0,120,0
603580_BBB_2014J,0,1,2,7,0,7,0,120,1
603731_BBB_2014J,1,0,0,0,0,6,0,60,1
603746_BBB_2014J,0,0,0,6,0,3,0,60,1
603921_BBB_2014J,0,0,2,6,0,1,0,180,1
604358_BBB_2014J,0,0,0,5,0,8,0,60,1
604725_BBB_2014J,0,1,0,3,0,0,0,60,1
604950_BBB_2014J,0,1,2,1,0,3,0,60,1
604990_BBB_2014J,0,1,2,3,0,0,0,120,1
605068_BBB_2014J,0,0,0,2,0,9,0,60,1
605089_BBB_2014J,0,0,0,1,1,11,0,180,1
605186_BBB_2014J,0,0,2,2,0,3,0,120,0
605243_BBB_2014J,0,0,1,8,0,0,0,60,1
605383_BBB_2014J,0,0,0,1,0,4,0,180,0
605770_BBB_2014J,0,0,0,3,0,10,0,120,1
605771_BBB_2014J,0,0,0,4,1,11,1,60,1
605901_BBB_2014J,0,0,0,1,1,11,0,60,0
606004_BBB_2014J,0,0,2,1,0,3,0,120,0
606027_BBB_2014J,0,0,2,7,1,9,0,60,1
606105_BBB_2014J,0,0,0,1,0,11,0,60,1
606134_BBB_2014J,0,0,0,5,0,0,0,60,1
606239_BBB_2014J,0,1,1,6,0,6,0,60,1
606391_BBB_2014J,0,1,2,5,0,12,0,60,1
606442_BBB_2014J,0,0,0,2,0,0,0,60,1
606517_BBB_2014J,0,0,0,5,0,1,0,60,1
606531_BBB_2014J,0,0,1,2,1,3,0,120,0
606535_BBB_2014J,1,1,2,0,0,11,0,60,1
606586_BBB_2014J,0,0,0,4,0,3,0,60,1
606861_BBB_2014J,0,0,0,0,0,12,0,60,1
606864_BBB_2014J,0,0,1,1,0,7,0,60,1
606914_BBB_2014J,0,0,0,2,0,7,0,120,0
607062_BBB_2014J,0,0,2,2,0,6,1,120,1
607176_BBB_2014J,0,0,0,7,0,9,0,60,0
607603_BBB_2014J,0,0,0,8,0,8,1,60,1
607923_BBB_2014J,0,0,1,0,0,10,0,120,1
608068_BBB_2014J,0,0,0,9,0,8,0,120,0
608134_BBB_2014J,0,0,2,9,0,10,0,60,1
608195_BBB_2014J,0,1,2,5,0,11,0,60,0
608319_BBB_2014J,0,0,2,5,1,0,1,60,0
608448_BBB_2014J,0,0,0,8,0,7,0,60,1
608851_BBB_2014J,0,0,1,6,0,6,0,60,1
609194_BBB_2014J,0,0,2,0,0,12,1,90,1
609203_BBB_2014J,0,1,2,5,0,11,0,60,0
609403_BBB_2014J,0,1,2,8,0,1,0,60,1
609927_BBB_2014J,1,1,0,8,0,6,1,60,1
610385_BBB_2014J,0,0,0,6,1,0,0,60,1
610405_BBB_2014J,0,0,0,5,0,5,0,60,1
610437_BBB_2014J,0,0,2,6,0,5,0,120,0
610470_BBB_2014J,0,1,4,1,0,3,0,60,1
610494_BBB_2014J,0,0,2,1,0,10,1,60,0
610545_BBB_2014J,0,0,0,6,0,9,0,60,1
611241_BBB_2014J,0,0,2,3,0,1,0,60,1
611268_BBB_2014J,0,1,0,2,0,5,1,60,1
611275_BBB_2014J,1,1,0,8,0,8,0,60,0
611329_BBB_2014J,0,0,1,2,0,3,0,60,1
611821_BBB_2014J,0,0,1,2,0,3,0,60,1
612135_BBB_2014J,0,0,0,9,0,8,0,60,1
612230_BBB_2014J,0,0,2,3,0,7,0,120,1
612247_BBB_2014J,0,1,2,7,0,7,0,60,1
612337_BBB_2014J,0,0,0,3,0,5,0,120,0
612473_BBB_2014J,0,1,0,5,0,0,1,60,0
612566_BBB_2014J,0,0,2,1,0,7,0,60,1
612750_BBB_2014J,0,0,2,1,1,2,1,60,1
613102_BBB_2014J,0,1,0,3,0,5,0,60,1
613135_BBB_2014J,1,1,0,9,0,9,0,60,0
613380_BBB_2014J,0,0,2,5,0,4,0,60,0
613909_BBB_2014J,0,0,2,6,0,1,0,60,1
614159_BBB_2014J,0,0,0,2,0,0,0,60,1
614405_BBB_2014J,1,0,0,5,0,0,0,60,0
615016_BBB_2014J,0,1,2,2,0,7,1,120,0
615165_BBB_2014J,0,0,0,4,1,10,1,180,0
615263_BBB_2014J,0,0,0,5,0,7,0,60,0
616660_BBB_2014J,0,1,1,6,0,6,0,60,1
617297_BBB_2014J,0,0,2,1,0,10,1,150,1
617521_BBB_2014J,0,0,0,4,0,0,0,60,1
617525_BBB_2014J,0,0,0,6,0,3,1,60,1
617530_BBB_2014J,1,0,0,9,0,9,0,60,1
617671_BBB_2014J,0,0,0,6,0,9,0,60,0
617804_BBB_2014J,1,0,0,3,0,9,0,120,0
617811_BBB_2014J,0,0,3,0,0,12,0,120,0
618197_BBB_2014J,0,0,2,2,0,7,1,60,1
618589_BBB_2014J,0,0,2,1,0,9,0,60,0
618734_BBB_2014J,0,0,2,2,0,1,0,120,0
618858_BBB_2014J,0,0,2,2,0,3,1,60,0
618960_BBB_2014J,0,0,2,2,0,11,0,60,0
618983_BBB_2014J,0,1,3,5,0,3,0,150,0
618994_BBB_2014J,0,0,0,7,0,10,0,60,1
619052_BBB_2014J,1,0,3,6,0,0,0,60,0
619935_BBB_2014J,0,0,1,6,0,2,0,120,1
620000_BBB_2014J,0,0,2,4,0,3,0,120,1
620115_BBB_2014J,0,0,2,2,0,10,0,60,0
620135_BBB_2014J,0,0,0,4,0,0,0,120,0
620550_BBB_2014J,0,0,0,2,0,3,0,60,0
620655_BBB_2014J,0,0,0,1,0,1,1,120,0
620698_BBB_2014J,0,0,0,9,0,1,0,60,1
621487_BBB_2014J,0,0,2,3,0,10,1,60,1
621826_BBB_2014J,0,0,0,1,0,10,1,60,1
621856_BBB_2014J,0,0,0,1,0,5,0,60,0
621899_BBB_2014J,0,0,2,4,0,10,1,60,0
621935_BBB_2014J,1,1,1,8,0,7,0,120,0
622007_BBB_2014J,0,0,0,4,0,0,0,60,0
622117_BBB_2014J,0,0,0,6,0,3,0,60,0
622313_BBB_2014J,0,0,2,3,0,12,0,60,1
622573_BBB_2014J,0,0,2,7,1,10,0,120,1
622722_BBB_2014J,0,0,2,5,0,7,0,60,0
623042_BBB_2014J,0,0,0,0,0,11,1,60,0
623097_BBB_2014J,0,0,0,7,0,5,0,60,1
623319_BBB_2014J,1,0,1,0,0,5,0,180,0
623376_BBB_2014J,0,0,0,2,0,9,0,60,1
623441_BBB_2014J,0,1,0,0,0,12,0,60,1
623519_BBB_2014J,0,0,0,9,0,2,1,60,1
623648_BBB_2014J,0,0,0,6,0,3,0,60,1
623689_BBB_2014J,0,0,2,6,0,4,0,60,1
624342_BBB_2014J,0,0,0,7,0,0,0,90,1
624709_BBB_2014J,0,0,2,2,0,5,1,60,0
624795_BBB_2014J,0,0,3,1,0,4,0,120,0
625666_BBB_2014J,0,1,0,3,0,0,0,60,1
625709_BBB_2014J,0,1,0,6,0,1,0,90,0
625826_BBB_2014J,0,0,0,4,0,10,0,60,1
626012_BBB_2014J,1,0,0,9,0,3,0,60,1
626075_BBB_2014J,1,0,2,0,0,6,1,120,1
626139_BBB_2014J,0,0,0,1,0,8,0,60,1
626159_BBB_2014J,0,1,2,6,1,9,0,60,1
626195_BBB_2014J,0,1,2,5,0,6,0,60,1
626210_BBB_2014J,0,1,2,5,0,7,0,135,0
626597_BBB_2014J,0,0,0,2,0,11,1,60,0
626646_BBB_2014J,0,0,2,4,0,3,0,60,1
626660_BBB_2014J,0,1,2,5,0,9,0,120,0
626740_BBB_2014J,0,0,1,8,0,10,1,120,1
626835_BBB_2014J,0,0,2,0,0,2,0,60,0
627119_BBB_2014J,0,0,3,4,0,0,1,60,0
627269_BBB_2014J,0,1,3,0,0,5,0,60,1
627563_BBB_2014J,1,2,1,9,0,7,0,120,1
627660_BBB_2014J,0,0,1,1,0,1,0,60,0
627968_BBB_2014J,0,0,2,6,1,0,0,300,0
628388_BBB_2014J,1,1,1,9,0,0,0,120,1
628435_BBB_2014J,0,1,0,1,0,5,0,60,0
628656_BBB_2014J,0,0,1,4,0,6,0,60,1
628679_BBB_2014J,0,0,0,1,0,8,0,60,1
628819_BBB_2014J,0,0,0,0,0,8,0,120,0
628991_BBB_2014J,0,0,0,2,0,5,0,60,1
629053_BBB_2014J,0,1,0,5,0,3,0,120,1
629127_BBB_2014J,0,1,0,5,0,0,0,60,1
629245_BBB_2014J,0,0,0,5,0,0,0,60,1
629553_BBB_2014J,0,0,0,0,0,12,0,60,1
630274_BBB_2014J,1,0,1,0,0,5,1,60,0
630286_BBB_2014J,0,0,2,0,0,6,0,120,0
630343_BBB_2014J,0,0,2,0,0,12,1,120,0
630404_BBB_2014J,0,0,2,1,0,12,0,60,1
630465_BBB_2014J,1,0,2,0,0,1,0,60,0
630597_BBB_2014J,0,0,2,0,0,11,0,60,1
630697_BBB_2014J,0,0,0,2,0,0,0,60,1
630716_BBB_2014J,0,0,3,0,0,12,0,90,0
630773_BBB_2014J,0,0,2,4,0,10,0,60,0
630834_BBB_2014J,0,1,0,8,0,11,0,120,1
631230_BBB_2014J,0,0,0,1,0,12,0,60,1
631248_BBB_2014J,1,1,2,4,0,3,0,120,1
631266_BBB_2014J,0,0,2,6,0,7,0,75,0
631416_BBB_2014J,0,0,0,1,0,12,0,60,1
631561_BBB_2014J,0,0,0,1,1,11,1,120,0
631640_BBB_2014J,1,1,0,3,0,10,0,60,1
631775_BBB_2014J,0,1,0,2,0,3,0,60,0
631954_BBB_2014J,0,0,2,5,0,8,0,120,1
632144_BBB_2014J,0,1,1,1,0,11,1,60,0
632255_BBB_2014J,1,1,2,9,0,8,1,120,0
632281_BBB_2014J,0,1,0,0,0,5,0,60,1
632431_BBB_2014J,0,1,2,2,0,9,1,60,0
632473_BBB_2014J,0,1,0,8,0,6,0,120,0
632605_BBB_2014J,0,0,0,2,0,8,1,60,0
632632_BBB_2014J,0,0,1,1,0,9,1,60,1
632722_BBB_2014J,0,0,2,4,0,8,0,60,0
632955_BBB_2014J,1,0,0,1,0,3,0,60,1
633016_BBB_2014J,1,0,0,0,0,11,1,60,0
633206_BBB_2014J,0,0,2,1,0,3,0,60,0
633902_BBB_2014J,0,0,1,0,0,12,0,60,1
633949_BBB_2014J,0,0,0,9,0,8,0,60,1
634247_BBB_2014J,0,0,0,5,0,0,0,60,0
634636_BBB_2014J,1,0,0,3,0,3,0,60,1
634772_BBB_2014J,0,0,2,2,0,4,0,120,1
635251_BBB_2014J,0,0,1,1,0,3,0,60,0
635328_BBB_2014J,1,0,2,0,0,3,0,90,0
635425_BBB_2014J,0,0,2,5,0,11,0,60,0
635452_BBB_2014J,0,0,1,2,0,6,0,60,1
635561_BBB_2014J,0,0,0,3,0,6,0,60,0
635716_BBB_2014J,0,0,0,1,0,9,0,60,0
635777_BBB_2014J,0,0,0,3,0,10,1,60,1
635890_BBB_2014J,0,0,0,0,0,6,0,120,0
635921_BBB_2014J,1,0,0,4,0,0,0,120,1
635924_BBB_2014J,0,0,0,4,0,0,0,60,1
636064_BBB_2014J,0,0,1,6,0,8,0,60,0
636302_BBB_2014J,0,1,0,5,1,6,0,60,1
636525_BBB_2014J,0,0,0,6,0,6,0,60,1
636660_BBB_2014J,0,0,2,0,0,5,0,60,0
636807_BBB_2014J,0,0,2,1,0,2,0,60,0
636953_BBB_2014J,0,0,1,7,0,7,0,120,0
637003_BBB_2014J,0,0,2,2,0,7,0,60,1
637063_BBB_2014J,0,0,0,8,0,8,0,60,1
637238_BBB_2014J,0,1,1,2,0,7,0,120,1
637279_BBB_2014J,0,0,2,7,0,7,0,120,1
637295_BBB_2014J,0,0,0,2,1,3,0,120,0
637348_BBB_2014J,0,0,0,0,0,5,0,120,0
637370_BBB_2014J,0,1,0,3,0,6,0,60,1
637382_BBB_2014J,1,0,1,5,0,1,0,120,1
637388_BBB_2014J,0,0,2,6,0,8,0,60,0
637414_BBB_2014J,0,1,0,7,0,11,0,60,1
637586_BBB_2014J,0,0,0,1,0,11,0,60,1
637715_BBB_2014J,1,1,2,6,0,8,0,60,1
637810_BBB_2014J,0,1,2,9,0,0,0,60,1
637815_BBB_2014J,0,1,1,7,0,10,0,60,1
637820_BBB_2014J,0,1,2,7,0,10,0,90,0
637867_BBB_2014J,0,1,2,5,0,10,0,60,0
637903_BBB_2014J,0,0,2,1,0,10,0,60,1
638036_BBB_2014J,0,1,2,2,0,12,0,120,0
638417_BBB_2014J,0,0,0,3,0,9,0,120,0
638516_BBB_2014J,0,1,1,0,0,12,0,60,1
638544_BBB_2014J,0,0,0,1,0,11,0,120,0
638554_BBB_2014J,0,0,1,4,0,0,0,60,0
638575_BBB_2014J,0,0,1,5,0,5,0,120,0
638756_BBB_2014J,0,0,0,3,0,3,0,120,1
638818_BBB_2014J,0,0,0,4,0,11,0,120,0
638997_BBB_2014J,0,1,2,3,1,6,0,60,1
639659_BBB_2014J,0,0,0,6,0,1,0,120,0
639663_BBB_2014J,0,0,2,7,0,2,0,60,1
639724_BBB_2014J,0,0,2,3,0,1,0,90,1
640225_BBB_2014J,0,0,2,2,0,10,0,60,1
640265_BBB_2014J,0,1,0,6,0,7,0,180,0
